title,label,label_score
"Bantah Media Malaysia, BMKG: Tak Ada Asap Karhutla Lintasi Kuala Lumpur",non-clickbait,0
"Dipastikan Gabung Lagi ke Gerindra, Sandiaga Akan Bicara dengan Prabowo",non-clickbait,0
Intelijen Militer Jerman Perluas Penyelidikan Pengaruh Ekstrem Kanan,non-clickbait,0
"Diduga Korban Tabrak Lari, Sati Tewas di Tol TB Simatupang Pagi Tadi",non-clickbait,0
Hinca: SBY Minta Kader PD Pastikan Pemerintahan Jadi Lebih Baik,non-clickbait,0
"Putra BJ Habibie: Bapak Tidak Kritis, Sudah Stabil dan Perlu Istirahat",non-clickbait,0
Mobil Crane Ambruk Timpa Kapal di Pelabuhan Semarang,non-clickbait,0
Geramnya Keluarga pada Hoax BJ Habibie Meninggal Dunia,clickbait,1
Pria Oknum PNS Diduga Cabuli 4 Gadis di Bawah Umur di Sleman,non-clickbait,0
"Buka Career Expo, Gubernur Khofifah Kenalkan Mobile Training Unit",non-clickbait,0
Putra Habibie: Bapak Lemas karena Beraktivitas Terlalu Banyak,non-clickbait,0
Pelaku Pelecehan Seksual di KRL Diamankan di Stasiun Duren Kalibata,non-clickbait,0
Ketua DPR Ingin Penanganan Papua Lebih Progresif,non-clickbait,0
"Eks Gubernur Aceh Abdullah Puteh Divonis 1,5 Tahun Penjara Kasus Penipuan",non-clickbait,0
"Kasus Dugaan Penipuan Rp 7,5 M, Eks Ketua Hipmi Sultra Ditangkap",non-clickbait,0
Sandiaga Bakal Balikan dengan Gerindra,non-clickbait,0
Keluarga Akan Batasi Kunjungan Tamu Jenguk BJ Habibie,non-clickbait,0
"Bermodal Ganjil Genap, Anies Perangi Polusi Bertahap",non-clickbait,0
"Divonis 1,5 Tahun Bui, Eks Gubernur Aceh Abdullah Puteh Banding",non-clickbait,0
"Air PDAM Mampet 4 Hari, Risma: Kalau Nggak Gitu Telkom Bisa Blackout",non-clickbait,0
"Latihan Gabungan, Paskhas TNI AU Terjun Rebut Bandara Banyuwangi",non-clickbait,0
Taman Nasional Gunung Merbabu Terus Pantau Kebakaran Hutan,non-clickbait,0
"Ada Kendala LAA di Stasiun Klender, KRL Jatinegara-Cakung Terganggu",non-clickbait,0
"Pengacara Tak Hadir, Sidang 4 Gugatan Praperadilan Kivlan Zen Ditunda",non-clickbait,0
"Gempa M 3,4 Terjadi di Palu",non-clickbait,0
MPR Ikut Ramaikan Festival Konstitusi dan Anti Korupsi di UGM,non-clickbait,0
Pemkot Parepare Akan Gelar Zikir Doakan Kesembuhan BJ Habibie,non-clickbait,0
Revisi UU KPK Disebut Bikin Anggota DPR Kebal Hukum,non-clickbait,0
Wagub Jabar Uu Sesalkan Ada Penusukan Santri di Cirebon,non-clickbait,0
Bayi Mengenaskan di Tangerang Sempat Dikubur Ibunya Sebelum Dibuang,non-clickbait,0
Kualitas Udara Kota Jambi Malam Hari Masuk Kategori Berbahaya,non-clickbait,0
Pemprov DKI Danai Pembangunan Park and Ride di Bekasi 2020,non-clickbait,0
KPK Respons Tudingan Zalim Adik Imam Nahrawi: Ada 2 Bukti Kasus,non-clickbait,0
Video Detik-detik Mahasiswa Merusak Pagar DPR,clickbait,1
KPK Dalami Aliran Duit Suap Eks Menpora Imam Nahrawi,non-clickbait,0
Pertamina Kucurkan Dana Rp 625 Juta Atasi Kebakaran di Riau,non-clickbait,0
Ini Penyebab Sulitnya Padamkan Kebakaran di Gunung Sumbing,clickbait,1
"Fit and Proper Test Capim KPK Lanjut, Giliran I Nyoman Wara Diuji",non-clickbait,0
"Kasus Jasmas di Surabaya, Anggota DPRD Minta Penyidikan yang Objektif",non-clickbait,0
Pertemuan Bilateral Awali Kegiatan Menlu di High Level Week Sidang Umum PBB,non-clickbait,0
"Malam-malam, Sekdes-TNI Cek Gunung Sampah di Pinggir Kali Ciliwung Cilebut",non-clickbait,0
Stasiun MRT Akan Tampilkan Ragam Seni Budaya Indonesia,non-clickbait,0
"Menlu Indonesia-Timor Leste-Australia Bertemu di PBB, Ini yang Dibahas",clickbait,1
"Tangkap Perusuh di Slipi Jakbar, Seorang Polisi Terluka Dipukul Massa",non-clickbait,0
Ini Lokasi Diduga Mahasiswa Halu Oleo Kendari Tertembak,clickbait,1
"Kapolrestabes Medan: Jangan Ada Hoax, Tidak Ada yang Meninggal",non-clickbait,0
"Massa Pro Revisi UU Demo di KPK, Pesertanya Ikut Apa Kata Korlap",non-clickbait,0
Polisi Prioritaskan Perbaikan Rumah Warga yang Rusak,non-clickbait,0
"Randi Mahasiswa Halu Oleo Tewas Tertembak, IMM Aksi Tutup Jl Menteng Raya",non-clickbait,0
"Uang Rp 1,6 M Raib, 3 Pejabat Pemprov Sumut Dinonaktifkan",non-clickbait,0
Massa Aksi di Depan KPK Bubarkan Diri,non-clickbait,0
"Berduka, TGB Kenang Beasiswa Habibie Saat Kuliah di Kairo Mesir",non-clickbait,0
"Minta Pengesahan RKUHP Ditunda, Pemerintah Gunakan Waktu untuk Sosialisasi",non-clickbait,0
"Polri Ungkap Kronologi Rusuh Maut di Jayapura, Aparat Diserang Lebih Dulu",non-clickbait,0
Petugas Dishub Laporkan Aksi Pemukulan Driver Ojol di Senen ke Polisi,non-clickbait,0
"Purnomo-Teguh Daftar Cawalkot Solo, Peluang Gibran Tertutup?",clickbait,1
"Memanas, Mahasiswa Penolak UU KPK Baru-RKUHP Lempar Botol-Dorong Pagar",non-clickbait,0
"Rapat Gabungan Pimpinan MPR Sepakat Ubah Tata Tertib, Ini Rinciannya",clickbait,1
"Belum Ada Pengelola, Pedagang Hi-Tech Mall Hanya Bayar Listrik dan Air",non-clickbait,0
"Rusuh Wamena, 16 Orang Warga Tewas",non-clickbait,0
Kordum 'Gejayan Memanggil' Bantah Aksi Ditunggangi Kepentingan Politik,non-clickbait,0
KPAI Minta Polri Kejar Penyebar Undangan Pelajar untuk Aksi ke DPR,non-clickbait,0
"Waria Spesialis Pembobol Vila di Bali Dituntut 1,5 Tahun Penjara",non-clickbait,0
"Resah Gelandangan Bakal Didenda, Anak Punk Demo di Jalan Gatot Subroto",non-clickbait,0
"Jauhi Pantai, Warga Ngungsi ke Dataran Tinggi Gegara Gempa Ambon",non-clickbait,0
Warga Riau Terdakwa Kasus Narkoba Divonis Mati di PN Medan,non-clickbait,0
Polisi Tetapkan 27 Tersangka Pembakar Lahan di Sumsel,non-clickbait,0
Polres Banyuwangi Gelar Expo untuk Kendaraan Warga yang Hilang,non-clickbait,0
"Satu Tewas, Seorang Mahasiswa Halu Oleo Kendari Lainnya Kritis",non-clickbait,0
"Gelombang Demo Se-Indonesia Tolak UU KPK dan 4 RUU, Jokowi Lempar ke DPR",non-clickbait,0
"Bubarkan Diri, Peserta Aksi 'Gejayan Memanggil' Punguti Sampah",non-clickbait,0
"Pemkot Surabaya Tawarkan Pengelolaan Hi-Tech Mall Rp 18,5 M",non-clickbait,0
Panas! Mahasiswa-Pendemo Pro-UU KPK Baru Saling Lempar Botol di Depan DPR,clickbait,1
Ribuan Warga Bantul Gelar Kirab Siwur Jelang Upacara Nguras Enceh,non-clickbait,0
Satgas Karhutla Pemprov DKI Akan Dikirim ke Kalteng,non-clickbait,0
"Jelang Pilkada 2020, 3.412 Warga Sleman Belum Rekam e-KTP",non-clickbait,0
Demo Tolak RUU KUHP Juga Digelar Ribuan Mahasiswa Tulungagung,non-clickbait,0
Polri Dalami Kasus Mahasiswa Halu Oleo yang Tewas Tertembak Saat Demo,non-clickbait,0
"Sebulan Berlalu, Polisi Terus Buru Perampok RM Gratis bagi Duafa di Bogor",non-clickbait,0
Empat Tangki Air Padamkan Api yang Keluar dari Tanah di Ponorogo,non-clickbait,0
"Kadernya Tewas Saat Berdemo di Kendari, IMM Kecam Keras Tindakan Represif",non-clickbait,0
"Gunung Merbabu Masih Membara, 600 Ha Lahan Hangus Terbakar",non-clickbait,0
Polisi Pasang Police Line di Lahan yang Tanahnya Keluarkan Api,non-clickbait,0
Disdik Sulsel: 213 Pelajar yang Ikut Demo Diamankan di Polda,non-clickbait,0
"Minta Polisi Tenang Hadapi Demo Mahasiswa, Prabowo Contohkan Prancis",non-clickbait,0
"Al-Azhar Doa Bersama untuk Kesembuhan Faisal Amir, Mahasiswa Kampus Lain Hadir",non-clickbait,0
"Konvoi Pelajar Serang Polisi di Medan, 5 Orang Diamankan",non-clickbait,0
Dokter Pastikan Mahasiswa Halu Oleo Tewas Tertembak,non-clickbait,0
Mahasiswa Universitas Halu Oleo Tewas Tertembak Saat Demo,non-clickbait,0
BMKG Prediksi Musim Kemarau Bisa Berlanjut hingga November,non-clickbait,0
"YLBHI Sebut Mahasiswa Belum Bisa Dikontak Usai Demo di DPR, Ini Kata Polri",clickbait,1
"Ricuh Demo Depan Unhas, Polisi Amankan Sejumlah Massa Aksi",non-clickbait,0
"Diduga Danai Aktivitas Terorisme, 3 PRT Indonesia Ditahan di Singapura",non-clickbait,0
Penunggak Pajak di Kota Bandung Capai Rp 1 Triliun,non-clickbait,0
35 Orang Tewas di Pesta Pernikahan Akibat Serangan Pasukan Afghanistan,non-clickbait,0
"Pemprov Jambi: Banyak Buka Lahan Dibakar, Kesadaran Harus Ditingkatkan",non-clickbait,0
"Jelang Hari Jadi Kota Bandung, Penataan PKL Cicadas Baru 40 Persen",non-clickbait,0
Video Demo Mahasiswa Bandung yang Sempat 'Memanas',clickbait,1
"Wamena Rusuh, 7 Polisi Terluka karena Serangan Panah",non-clickbait,0
BMKG: Titik Panas Masih Terpantau di Kalteng-Kalsel-Kaltim,non-clickbait,0
Pemadaman Karhutla di Muba Sumsel Terkendala Akses Sulit,non-clickbait,0
Gerindra Jateng Jajaki Koalisi dengan PDIP di Pilkada 2020,non-clickbait,0
Ini Pengakuan 'Gila' Pelaku Pemerkosaan di Bondowoso,clickbait,1
"Spanduknya Bertebaran di Solo, Gibran: Bentuk Dukungan Masyarakat",non-clickbait,0
Jaksa KPK Cecar Sofyan Basir soal Pertemuan dengan Setya Novanto,non-clickbait,0
"MPR Sidang Akhir Masa Jabatan 27 September, Sahkan Tatib 10 Pimpinan",non-clickbait,0
"Wamena Rusuh, Polisi: KNPB Berbaju Seragam SMA Susupi Aksi Pelajar",non-clickbait,0
"Bawa 45 Bukti, KPK Yakin Penetapan Tersangka Bupati Kudus Sesuai Prosedur",non-clickbait,0
"Parkir Sepeda Motor Penuh, Ribuan Mahasiswa Jalan Kaki ke DPRD Jatim",non-clickbait,0
"Ambulans Sempat Dituduh Bawa Batu, Pemprov DKI Minta Rehabilitasi Nama Baik",non-clickbait,0
"Terobos Barikade Polisi, Mahasiswa-Pelajar Duduki Gedung DPRD Sultra",non-clickbait,0
"6 Mahasiswa Unjani Ditangkap di Jakarta, Demonstran Turun ke Jalan",non-clickbait,0
"RUU KUHP Tak Dibatalkan, Tukang Gigi di Jabar Ancam Geruduk DPR RI",non-clickbait,0
"Kebakaran Bedeng Proyek di Kemayoran Jakpus, 9 Mobil Damkar Dikerahkan",non-clickbait,0
Ini Alasan Hakim Vonis Seumur Hidup Prada Deri yang Mutilasi Kekasihnya,clickbait,1
Polisi Sebut Awal Mula Rusuh di Wamena dari Bentrok Massa dan Pelajar,non-clickbait,0
Polisi Kini Akui Ada Kesalahpahaman soal Ambulans DKI: Tak Bawa Batu,non-clickbait,0
"Tuntut Ditemui Anggota DPRD, Mahasiswa Injak Kawat Berduri dan Lempar Botol",non-clickbait,0
"Semarak Oktoberfest, Festival dan Pesta Bir Terbesar Dunia di Munchen",non-clickbait,0
"Ngaku Diundang Mahasiswa Ikut Demo, Pelajar di Cilegon Diamankan Polisi",non-clickbait,0
"Tiba di Kantor DPRD Sulsel, Massa Pelajar Disambut Mahasiswa",non-clickbait,0
"Cerita Mata Najwa, Kirim Undangan Terbuka ke Ketua DPR",non-clickbait,0
"Demo Mahasiswa-Pelajar Ricuh, Massa Lempar Batu ke Gedung DPRD Sulsel",non-clickbait,0
Australia Gagalkan Penyeludupan 5 Ton Daun Tembakau dari Indonesia,non-clickbait,0
Menteri Yohana Larang Pelajar Demo Lanjutan ke DPR,non-clickbait,0
Unilever Akui Rexona Sebabkan Kematian Lima Orang di Australia,non-clickbait,0
Polda Jateng Akan Disposal Bahan Peledak di 5 Tempat Penyimpanan,non-clickbait,0
"Praperadilan Bupati Kudus, Ahli Paparkan Pengertian Tangkap Tangan",non-clickbait,0
"Diduga Rusak Mobil Polisi, 8 Pelajar Diperiksa di Polres Bogor",non-clickbait,0
Pejabat Kehutanan Meninggal Saat Presentasi di Rapat dengan Menhub,non-clickbait,0
"Awkarin dan Pengikutnya Turun ke Jalan, Pungut Sampah Sekitar DPR",non-clickbait,0
"Singgung RUU KPK di Simposium, Prabowo: Mungkin Korupsi di RI Menurun",non-clickbait,0
"Kapolri: 1 Perusuh Tewas Kekurangan Oksigen, Bukan Pelajar atau Mahasiswa",non-clickbait,0
Pelajar di Makassar yang Diamankan Saat Ingin Demo Masih di Polda,non-clickbait,0
"Meski Disiram Air, Api yang Keluar dari Tanah di Ponorogo Tak Padam",non-clickbait,0
"Tukang Gigi Ikut Demo RUU KUHP, Ini Pasal yang Sudah Dibatalkan MK",clickbait,1
Wiranto: Demo Rusuh Bertujuan Gagalkan Pelantikan Presiden,non-clickbait,0
Tanah yang Keluarkan Api di Ponorogo Bekas Ditanami Jagung dan Ketela,non-clickbait,0
Anies Percaya Ambulans yang Diamankan Polisi Tak Langgar SOP,non-clickbait,0
Aparat Kembali Siaga di Jl Gatsu Dekat Gedung DPR Siang Ini,non-clickbait,0
"Wiranto Deteksi Gerakan Baru di Balik Demo, Ingin Jatuhkan Pemerintah",non-clickbait,0
Kemenpan Setuju Mal Pelayanan Publik Bandung Dibuat di Pasar Kosambi,non-clickbait,0
"Geruduk DPRD Kudus, Mahasiswa Bacakan Puisi Wiji Thukul 'Peringatan'",non-clickbait,0
Texas Suntik Mati Seorang Pria yang Bunuh Istri dan 2 Anak Tirinya,non-clickbait,0
"Mutilasi Kekasihnya, Prada Deri Dihukum Penjara Seumur Hidup",non-clickbait,0
"Bolos Demi Demo, Pelajar STM Garut: Kita Protes Undang-undang",non-clickbait,0
DPR Sahkan 5 Anggota BPK Hasil Uji Kelayakan Komisi XI,non-clickbait,0
Dewan Pers Kutuk Kekerasan terhadap Jurnalis Peliput Demo,non-clickbait,0
Ratusan Pelajar di Tiga Kota Bergerak Ikut Aksi Demo di DPRD Jatim,non-clickbait,0
"Temui Massa, Ketua DPRD Wonosobo Janji Teruskan Tuntutan Mahasiswa ke DPR",non-clickbait,0
570 Pelajar yang Sempat Demo di DPR Dikembalikan ke Orang Tua,non-clickbait,0
Muhammadiyah DIY Keluarkan Edaran Merespons Seruan Demo Pelajar,non-clickbait,0
Anies Minta Kepala Sekolah Cek Keberadaan Siswa Usai Ricuh Demo di DPR,non-clickbait,0
RUU KKS: BSSN Bisa Jadi Saksi Ahli Forensik Digital,non-clickbait,0
3 Orang Meninggal Dunia Akibat Gempa Ambon,non-clickbait,0
Wartawan Korban Pemukulan Aparat di Makassar Lapor ke Propam Polda Sulsel,non-clickbait,0
"Beredar Video Polisi Teriaki TNI di Mes Pati TNI AL, Ini Penjelasan Polri",clickbait,1
Menristek Sebut Sebagian Aksi Mahasiswa Ditunggangi Kepentingan Lain,non-clickbait,0
Massa Mahasiswa Wonosobo Bergerak Geruduk Gedung DPRD,non-clickbait,0
Ribuan Mahasiswa Kepung Kantor Dewan Surabaya Sebelum ke DPRD Jatim,non-clickbait,0
Paripurna Pengesahan RUU Perkoperasian Hanya Dihadiri 75 Anggota DPR,non-clickbait,0
Polisi Tetapkan 40 Tersangka Demo Ricuh di DPRD Sumut,non-clickbait,0
"Gempa M 6,5 Ambon, Jembatan hingga Kantor Pemerintah Rusak",non-clickbait,0
Karhutla Tak Cukup Hanya Jerat Pidana,non-clickbait,0
"Ribuan Mahasiswa Surabaya Bergerak, Arus Lalu Lintas Merambat",non-clickbait,0
Kapolda Jateng Minta Mahasiswa Imbau Agar Pelajar Tidak Ikut Demo,non-clickbait,0
"Soal Cuti 'Rekreasi' RUU PAS, Kemenkum HAM Jabar: Nonton TV di Lapas",non-clickbait,0
"2 Orang Jadi Korban Jiwa Gempa M 6,5 di Ambon",non-clickbait,0
"Rumah Warga Dilahap Api di Tegal, Seorang Kakek Tewas Terbakar",non-clickbait,0
Anies Apresiasi Petugas Ambulans DKI: Mereka Berada di Tempat Menegangkan,non-clickbait,0
Bikin Adem! Polwan Surabaya Lantunkan Asmaul Husna Sambut Pendemo,clickbait,1
Ini 7 Tuntutan Mahasiswa yang Demo di Depan DPR,clickbait,1
Ini Alasan Bogor dan Bandung Jadi Kota Favorit Lomba Sepeda,clickbait,1
"RSPP: 2 Mahasiswa Korban Demo Ricuh di DPR Bakal Dipulangkan, 1 Orang Dirawat",non-clickbait,0
Fahri Minta Penolak UU KPK Bersikap Jantan: Tunjukkan Kajiannya!,non-clickbait,0
"Anies: Pekerjaan Petugas Ambulans Tak Sederhana, Ada Potensi Kena Fitnah",non-clickbait,0
"Karhutla, Pembusukan Politik, dan Pembangunan Berkelanjutan",non-clickbait,0
"Kasus Suap Antar-BUMN, KPK Kembali Panggil Presdir AP II",non-clickbait,0
Ratusan Pelajar Makassar Dirazia Saat Ingin Berdemo di DPRD Sulsel,non-clickbait,0
"Ketua DPR: Belum Selesai Dibahas, Pengesahan RUU P-KS Ditunda",non-clickbait,0
"Ada Politikus hingga Jurnalis, Siapa Paling Cocok Jadi Mensos?",clickbait,1
Rombongan Mahasiswa dan Pelajar Mulai Bergerak Menuju DPRD Jatim,non-clickbait,0
Kapolda Jatim Tegaskan Tak Ada Kekerasan Saat Amankan Aksi Demo,non-clickbait,0
11 Korban Demo Pelajar di RS Pelni Dipulangkan,non-clickbait,0
Presiden Iran Serukan Arab Saudi Hentikan Serangan Militer di Yaman,non-clickbait,0
"Sempat Terganggu Imbas Demo Ricuh, KRL Rangkasbitung-Tn Abang Normal Lagi",non-clickbait,0
Prof Romli Nilai KPK Era Agus Rahardjo Cs Tak Lagi Miliki Legitimasi,non-clickbait,0
"15 Kecamatan di DKI Berpotensi Kekeringan, Anies Bentuk Satgas Air Bersih",non-clickbait,0
Sekolah dan Dispendik Sidoarjo Bentengi Siswa dari Hoaks Ajakan Demo,non-clickbait,0
Beredar Pesan Berantai Ajakan Demo untuk Pelajar SMP di Brebes,non-clickbait,0
"Gempa Terjadi Lagi di Ambon, Magnitudo 3,2",non-clickbait,0
"RS Pelni: Kondisi Faisal Amir Cukup Baik, Sudah Dapat Berkomunikasi",non-clickbait,0
Ahli: Masyarakat Pesimis Jika UU KPK Baru Digugat ke MK,non-clickbait,0
"Mahasiswa Bergerak, Alun-alun Kudus Mulai Dipenuhi Massa Aksi",non-clickbait,0
"Kasus Suap Impor Ikan, KPK Cegah 2 Orang ke Luar Negeri",non-clickbait,0
Perlakuan China terhadap Warga Uighur Dikecam AS dan 30 Negara Lain,non-clickbait,0
"Pelajar Demo Rusuh di DPR, BEM UNJ: Semoga Ini Bukan Dimanfaatkan Oknum",non-clickbait,0
Menhub: Bandara HAS Hanandjoeddin Belitung Akan Dikelola AP II,non-clickbait,0
Mahasiswa Sayangkan Demo Pelajar Diwarnai Kericuhan Hingga Dini Hari,non-clickbait,0
"5 Ambulans yang Diamankan Polisi Milik Pemprov DKI, Disebut Angkut Molotov",non-clickbait,0
"Dampak Gempa M 6,8 di Ambon, Jembatan Retak-Kampus Rusak Ringan",non-clickbait,0
Gibran Butuh 35 Ribu KTP Jika Ingin Jadi Cawalkot Independen di Solo,non-clickbait,0
Kabut Asap di Medan Sudah Hilang,non-clickbait,0
KPAI Akan Cek Pelajar yang Diamankan Polisi Usai Demo Ricuh,non-clickbait,0
Beredar Ajakan Siswa SMK di Surabaya Ikut Demo,non-clickbait,0
"Jl Gatsu Dekat DPR Ditutup, Kendaraan Dialihkan ke Jl Gerbang Pemuda",non-clickbait,0
"Gempa M 6,8 di Ambon, Warga Panik Mengungsi ke Tempat yang Lebih Tinggi",non-clickbait,0
"Polisi Pemukul Anggota DPRD Sumut Diamankan, F-Gerindra akan Konfirmasi",non-clickbait,0
"BMKG: Gempa M 6,5 Ambon Dipicu Sesar Aktif",non-clickbait,0
"RUU KUHP Ditunda: Kumpul Kebo Tidak Dihukum, Hina Presiden Tak Dipidana",non-clickbait,0
"Massa Bubar di Slipi, Polisi Bergerak ke Arah Tomang",non-clickbait,0
Kisah Haru Ibu Cari Anaknya yang Ikut Demo di DPR: Pulang 'Nak,non-clickbait,0
Polisi Tangkap Puluhan Orang di Kemanggisan Slipi Jaya,non-clickbait,0
"Polisi Bubarkan Massa di Slipi, Lalin Kembali Normal",non-clickbait,0
"Gletser Mont Blanc Berisiko Runtuh, Warga Dusun Alpine Italia Dievakuasi",non-clickbait,0
"Ada Pembersihan Sisa Demo, Ruas Tol Dalkot Depan DPR Masih Ditutup",non-clickbait,0
Keutamaan Salat Subuh Berjamaah di Masjid bagi Laki-laki,non-clickbait,0
Kapolri dan Panglima TNI Datangi Lokasi Rusuh di Slipi,non-clickbait,0
"Massa Masih Bertahan, Kapolres Jakbar Temui Tokoh Warga di Slipi",non-clickbait,0
"Massa di Palmerah Lempar Batu-Botol Kaca, Polisi Tembak Gas Air Mata",non-clickbait,0
"Lempari Mobil Barracuda Pakai Botol Kaca, Massa di Slipi Dihalau TNI",non-clickbait,0
"30 Tahun Usai Tembok Berlin Diruntuhkan, Jerman Timur Merasa Rendah Diri",non-clickbait,0
"Massa di Jalan KS Tubun Bubar, Personel TNI Berjaga di Slipi",non-clickbait,0
"Massa Bubar, Kapolres Jakbar Masih Pantau Situasi Slipi",non-clickbait,0
"Kenal di Aplikasi Kencan, Pria Paruh Baya Tipu Korban dengan Modus Dinikahi",non-clickbait,0
"Di PBB, Menlu Retno Paparkan Saran Perkuat Kerja Sama Kontraterorisme",non-clickbait,0
"Hari Berganti, Massa Bertahan di Slipi",non-clickbait,0
"5 Ambulans di Pejompongan Diamankan Polisi, Diduga Terkait Demo Ricuh",non-clickbait,0
"Dibuka Usai Pembersihan Sisa Demo, Tol Dalkot Cawang-Pancoran Padat",non-clickbait,0
Aksi 'Polisi Bersepatu' Masuk Masjid yang Dikecam hingga Diperiksa Propam,non-clickbait,0
Gempa M 5 Terjadi di Labuan Bajo NTT,non-clickbait,0
BEM SI Bantah Aksi Mahasiswa Ditunggangi,non-clickbait,0
Wali Kota Jakut Koordinasi dengan Polisi Soal Ambulans Diduga Bawa Molotov,non-clickbait,0
"Ada Penutupan Jalan, Sejumlah Rute TransJ Setop Operasi",non-clickbait,0
"Gempa M 6,8 Terjadi di Ambon, Tak Berpotensi Tsunami",non-clickbait,0
Dinas LH DKI Kerok Bekas Gosong di Jl Gatot Subroto Sisa Kericuhan,non-clickbait,0
"Pilkades Serentak di Sragen, Nasib 465 Cakades Ditentukan Hari Ini",non-clickbait,0
Rektor Unair Tak Larang Mahasiswa Ikut Demo,non-clickbait,0
Waketum Gerindra soal Pemukulan Anggota DPRD Sumut: Harusnya Polisi Persuasif,non-clickbait,0
"Mobil Tabrak Warung dan Rumah di Banyumas, 1 Orang Tewas Seketika",non-clickbait,0
Upaya Gencarkan Wisata Kepulauan Seribu Diapresiasi,non-clickbait,0
"Akses di Belakang DPR ke Palmerah Disekat Beton, Pemotor Terjebak",non-clickbait,0
Mahasiswa Tetap Desak Jokowi Terbitkan Perppu KPK: RI Darurat Korupsi,non-clickbait,0
"Gempa Kembali Terjadi di Ambon, Kali Ini M 5,6",non-clickbait,0
5 Ribu Kades di Jabar Ikuti Jambore Desa,non-clickbait,0
2.000 Polisi Amankan Aksi #SurabayaMenggugat,non-clickbait,0
Komisi X Minta Polisi Usut Penyebab Massa Pelajar Ricuh hingga Dini Hari,non-clickbait,0
"Ambon Diguncang Gempa, Warga Ngungsi ke Rumah Dinas Gubernur",non-clickbait,0
"Pelajar Demo Ricuh hingga Lewat Tengah Malam, Ini Kata Mendikbud",clickbait,1
Dinas Marga DKI Benahi Separator Busway di Depan DPR,non-clickbait,0
DPR Gelar Paripurna Bahas Pengesahan RUU Perkoperasian yang Diprotes Petani,non-clickbait,0
PDIP: Gibran Masih Bisa Daftar Wali Kota Solo Via DPD-DPP,non-clickbait,0
KPK Panggil Stafsus Imam Nahrawi Terkait Kasus Dana Hibah KONI,non-clickbait,0
Kesaksian Warga Soal Kematian Balita Korban Kekerasan Keluarga Angkat,non-clickbait,0
Sidang Vonis Prada Deri yang Mutilasi Fera Oktaria Dijaga Ketat TNI,non-clickbait,0
"Sempat Ditutup Beton, Akses ke Jalan Gelora Belakang DPR Dibuka Kembali",non-clickbait,0
"'Pasal Unggas Jalan-jalan' di RUU KUHP Ada Kasus Konkretnya, Yuk Baca!",clickbait,1
"Gotong Keranda, Massa Mahasiswa Kudus Bergerak dari Alun-alun ke DPRD",non-clickbait,0
"Antisipasi Demo Ricuh, Polisi Pasang Kawat Berduri di Kantor Gubernur Sumbar",non-clickbait,0
Anies soal Ambulans DKI Diamankan Polisi: Jangan Tergesa Ambil Kesimpulan,non-clickbait,0
"Kebakaran Lahan di Mega Kuningan, Asap Membubung Tinggi",non-clickbait,0
Polisi Pulangkan 56 Mahasiswa Karawang yang Sempat Ikut Demo di DPR,non-clickbait,0
"Anies soal Ambulans di Lokasi Demo: Kaca Pecah, Petugasnya Terluka",non-clickbait,0
Golkar Beri Sinyal Kuat Dukung Gibran Maju ke Pilkada Solo 2020,non-clickbait,0
"Anies soal Ambulans Diamankan Polda: 4 Milik PMI, 1 Milik Pemprov DKI",non-clickbait,0
KPK Panggil Pejabat PUPR Terkait Kasus Proyek Air Minum yang Jerat Rizal Djalil,non-clickbait,0
"Viral Pelajar Tewas Saat Hendak Ikut Demo DPR, Begini Kejadiannya",clickbait,1
TNI AU Evakuasi 14 Korban dan Pengungsi Pascarusuh di Wamena,non-clickbait,0
Polisi Dalami Penyebar Pesan Berantai yang Ajak Pelajar Demo di Makassar,non-clickbait,0
Sakit Hati Diduga Jadi Motif Laporan Palsu Perkosaan Mahasiswi UB,non-clickbait,0
"5 Pengedar Narkoba Jaringan Lapas Bandung Dibekuk, Satu Ibu Rumah Tangga",non-clickbait,0
